,FOLIO,FECHA,IMPORTE_VENTA,IMPUESTOS_VENTA,TIPO_CAMBIO,CONTABILIZADO
64902,TIJ000846,2018-09-06,453.2,72.51,1.0,S
64903,TIJ000847,2018-09-06,103.0,16.48,1.0,S
64904,TIJ000848,2018-09-06,991.92,158.71,1.0,S
64905,TIJ000849,2018-09-06,1845.0,295.2,1.0,S
64906,TIJ000850,2018-09-06,663.0,106.08,1.0,S
64907,TIJ000851,2018-09-06,357.62,57.22,1.0,S
64908,TIJ000852,2018-09-06,1100.0,176.0,1.0,S
64909,TIJ000853,2018-09-06,1195.32,191.25,1.0,N
64910,TIJ000854,2018-09-06,232.0,37.12,1.0,S
64911,TIJ000855,2018-09-07,400.0,64.0,1.0,S
64912,TIJ000856,2018-09-07,247.2,39.55,1.0,S
64913,TIJ000857,2018-09-07,3100.0,496.0,1.0,S
64914,TIJ000858,2018-09-07,790.64,126.5,1.0,S
64915,TIJ000859,2018-09-07,200.0,32.0,1.0,S
64916,TIJ000860,2018-09-07,944.0,151.04,1.0,S
64917,TIJ000861,2018-09-07,200.0,32.0,1.0,S
64918,TIJ000862,2018-09-07,196.36,31.42,1.0,S
64919,TIJ000863,2018-09-07,200.0,32.0,1.0,S
64920,TIJ000864,2018-09-07,190.64,30.5,1.0,S
64921,TIJ000865,2018-09-07,488.3,78.13,1.0,S
64922,TIJ000866,2018-09-07,500.0,80.0,1.0,S
64923,TIJ000867,2018-09-07,1000.0,160.0,1.0,S
64924,TIJ000868,2018-09-10,195.32,31.25,1.0,S
64925,TIJ000869,2018-09-10,664.0,106.24,1.0,S
64926,TIJ000870,2018-09-10,238.96,38.23,1.0,S
64927,TIJ000871,2018-09-10,52620.0,8419.2,1.0,S
64928,TIJ000872,2018-09-10,173.0,27.68,1.0,S
64929,TIJ000873,2018-09-10,400.0,64.0,1.0,S
64930,TIJ000874,2018-09-10,95.32,15.25,1.0,S
64931,TIJ000875,2018-09-10,695.04,111.21,1.0,S
64932,TIJ000876,2018-09-11,560.65,89.7,1.0,S
64933,TIJ000877,2018-09-11,222.0,35.52,1.0,S
64934,TIJ000878,2018-09-11,1332.0,213.12,1.0,S
64935,TIJ000879,2018-09-11,360.5,57.68,1.0,S
64936,TIJ000880,2018-09-11,238.96,38.23,1.0,S
64937,TIJ000881,2018-09-11,232.0,37.12,1.0,S
64938,TIJ000882,2018-09-11,667.0,106.72,1.0,S
64939,TIJ000883,2018-09-11,225.0,36.0,1.0,S
64940,TIJ000884,2018-09-11,1766.62,282.66,1.0,S
64941,TIJ000885,2018-09-11,100.0,16.0,1.0,S
64942,TIJ000886,2018-09-11,929.8,148.77,1.0,S
64943,TIJ000887,2018-09-11,1568.79,251.01,1.0,S
64944,TIJ000888,2018-09-11,3375.32,540.05,1.0,S
64945,TIJ000889,2018-09-11,1072.78,171.64,1.0,S
64946,TIJ000890,2018-09-11,331.5,53.04,1.0,S
64947,TIJ000891,2018-09-11,370.8,59.33,1.0,S
64948,TIJ000892,2018-09-12,3576.0,572.16,1.0,S
64949,TIJ000893,2018-09-12,807.0,129.12,1.0,S
64950,TIJ000894,2018-09-12,100.0,16.0,1.0,S
64951,TIJ000895,2018-09-12,147.0,23.52,1.0,S
64952,TIJ000896,2018-09-12,1529.8,244.77,1.0,S
64953,TIJ000897,2018-09-12,1845.36,295.26,1.0,S
64954,TIJ000898,2018-09-12,1042.32,166.77,1.0,S
64955,TIJ000899,2018-09-12,240.0,38.4,1.0,S
64956,TIJ000900,2018-09-12,532.0,85.12,1.0,S
64957,TIJ000901,2018-09-12,126.5,20.24,1.0,S
64958,TIJ000902,2018-09-12,161.0,25.76,1.0,S
64959,TIJ000903,2018-09-12,238.96,38.23,1.0,S
64960,TIJ000904,2018-09-12,232.0,37.12,1.0,S
64961,TIJ000905,2018-09-12,444.0,71.04,1.0,S
64962,TIJ000906,2018-09-12,10820.0,1731.2,1.0,S
64963,TIJ000907,2018-09-12,270.0,43.2,1.0,S
64964,TIJ000908,2018-09-13,720.0,115.2,1.0,S
64965,TIJ000909,2018-09-13,180.25,28.84,1.0,S
64966,TIJ000910,2018-09-13,444.0,71.04,1.0,S
64967,TIJ000911,2018-09-13,1362.0,217.92,1.0,S
64968,TIJ000912,2018-09-13,12178.0,1948.48,1.0,S
64969,TIJ000913,2018-09-13,274.77,43.96,1.0,S
64970,TIJ000914,2018-09-13,238.96,38.23,1.0,S
64971,TIJ000915,2018-09-13,424.96,67.99,1.0,S
64972,TIJ000916,2018-09-13,480.0,76.8,1.0,S
64973,TIJ000917,2018-09-13,244.0,39.04,1.0,S
64974,TIJ000918,2018-09-13,475.25,76.04,1.0,S
64975,TIJ000919,2018-09-13,600.0,96.0,1.0,S
64976,TIJ000920,2018-09-13,277.08,44.33,1.0,S
64977,TIJ000921,2018-09-13,712.0,113.92,1.0,S
64978,TIJ000922,2018-09-13,890.64,142.5,1.0,S
64979,TIJ000923,2018-09-13,2524.85,403.98,1.0,S
64980,TIJ000924,2018-09-13,448.0,71.68,1.0,S
64981,TIJ000925,2018-09-14,592.98,94.88,1.0,S
64982,TIJ000926,2018-09-14,500.0,80.0,1.0,S
64983,TIJ000927,2018-09-14,1401.04,224.17,1.0,S
64984,TIJ000928,2018-09-14,6933.86,1109.42,1.0,S
64985,TIJ000929,2018-09-14,4548.52,727.76,1.0,S
64986,TIJ000930,2018-09-14,100.59,16.09,1.0,S
64987,TIJ000931,2018-09-14,497.25,79.56,1.0,S
64988,TIJ000932,2018-09-14,464.9,74.38,1.0,S
64989,TIJ000933,2018-09-14,100.0,16.0,1.0,S
64990,TIJ000934,2018-09-14,2300.0,368.0,1.0,S
64991,TIJ000935,2018-09-14,100.0,16.0,1.0,S
64992,TIJ000936,2018-09-14,400.0,64.0,1.0,S
64993,TIJ000937,2018-09-14,119.0,19.04,1.0,S
64994,TIJ000938,2018-09-14,341.5,54.64,1.0,S
64995,TIJ000939,2018-09-14,620.0,99.2,1.0,S
64996,TIJ000940,2018-09-14,1299.32,207.89,1.0,S
64997,TIJ000941,2018-09-14,77.62,12.42,1.0,S
64998,TIJ000942,2018-09-14,934.0,149.44,1.0,S
64999,TIJ000943,2018-09-14,370.7,59.31,1.0,S
65000,TIJ000944,2018-09-14,420.0,67.2,1.0,S
65001,TIJ000945,2018-09-17,556.2,88.99,1.0,S
65002,TIJ000946,2018-09-17,952.0,152.32,1.0,S
65003,TIJ000947,2018-09-17,100.0,16.0,1.0,S
65004,TIJ000948,2018-09-17,3830.0,612.8,1.0,S
65005,TIJ000949,2018-09-17,1880.0,300.8,1.0,S
65006,TIJ000950,2018-09-17,400.0,64.0,1.0,S
65007,TIJ000951,2018-09-17,450.0,72.0,1.0,S
65008,TIJ000952,2018-09-17,927.0,148.32,1.0,S
65009,TIJ000953,2018-09-17,238.96,38.23,1.0,S
65010,TIJ000954,2018-09-17,729.52,116.72,1.0,S
65011,TIJ000955,2018-09-17,400.0,64.0,1.0,S
65012,TIJ000956,2018-09-17,180.25,28.84,1.0,S
65013,TIJ000957,2018-09-17,232.0,37.12,1.0,S
65014,TIJ000958,2018-09-17,200.0,32.0,1.0,S
65015,TIJ000959,2018-09-17,1055.46,168.87,1.0,S
65016,TIJ000960,2018-09-18,620.0,99.2,1.0,S
65017,TIJ000961,2018-09-18,100.0,16.0,1.0,S
65018,TIJ000962,2018-09-18,663.51,106.16,1.0,S
65019,TIJ000963,2018-09-18,244.0,39.04,1.0,S
65020,TIJ000964,2018-09-18,92.98,14.88,1.0,S
65021,TIJ000965,2018-09-18,3164.16,506.27,1.0,S
65022,TIJ000966,2018-09-18,480.0,76.8,1.0,S
65023,TIJ000967,2018-09-18,700.0,112.0,1.0,S
65024,TIJ000968,2018-09-18,1620.0,259.2,1.0,S
65025,TIJ000969,2018-09-18,357.62,57.22,1.0,S
65026,TIJ000970,2018-09-18,538.02,86.08,1.0,S
65027,TIJ000971,2018-09-18,155.55,24.89,1.0,S
65028,TIJ000972,2018-09-19,240.0,38.4,1.0,S
65029,TIJ000973,2018-09-19,200.0,32.0,1.0,S
65030,TIJ000974,2018-09-19,1689.2,270.27,1.0,N
65031,TIJ000975,2018-09-19,477.92,76.47,1.0,S
65032,TIJ000976,2018-09-19,1450.24,232.04,1.0,S
65033,TIJ000977,2018-09-19,464.9,74.38,1.0,S
65034,TIJ000978,2018-09-19,79.8,12.77,1.0,S
65035,TIJ000979,2018-09-19,828.75,132.6,1.0,S
65036,TIJ000980,2018-09-19,108.88,17.42,1.0,S
65037,TIJ000981,2018-09-19,70.73,11.32,1.0,S
65038,TIJ000982,2018-09-19,9053.7,1448.59,1.0,S
65039,TIJ000983,2018-09-19,2500.0,400.0,1.0,S
65040,TIJ000984,2018-09-19,92.98,14.88,1.0,S
65041,TIJ000985,2018-09-19,3388.7,542.19,1.0,S
65042,TIJ000986,2018-09-19,674.0,107.84,1.0,S
65043,TIJ000987,2018-09-19,1220.0,195.2,1.0,S
65044,TIJ000988,2018-09-20,1369.52,219.12,1.0,S
65045,TIJ000989,2018-09-21,124.86,19.98,1.0,S
65046,TIJ000990,2018-09-21,369.25,59.08,1.0,S
65047,TIJ000991,2018-09-21,1598.8,255.81,1.0,S
65048,TIJ000992,2018-09-21,1224.39,195.9,1.0,S
65049,TIJ000993,2018-09-21,1693.32,270.93,1.0,S
65050,TIJ000994,2018-09-21,497.25,79.56,1.0,S
65051,TIJ000995,2018-09-21,3440.0,550.4,1.0,S
65052,TIJ000996,2018-09-21,500.0,80.0,1.0,S
65053,TIJ000997,2018-09-21,304.0,48.64,1.0,S
65054,TIJ000998,2018-09-21,238.96,38.23,1.0,S
65055,TIJ000999,2018-09-21,412.0,65.92,1.0,S
65056,TIJ001000,2018-09-21,1030.0,164.8,1.0,S
65057,TIJ001001,2018-09-24,328.0,52.48,1.0,S
65058,TIJ001002,2018-09-24,1116.0,178.56,1.0,S
65059,TIJ001003,2018-09-24,480.0,76.8,1.0,S
65060,TIJ001004,2018-09-24,480.0,76.8,1.0,S
65061,TIJ001005,2018-09-24,224.26,35.88,1.0,S
65062,TIJ001006,2018-09-24,292.98,46.88,1.0,S
65063,TIJ001007,2018-09-24,232.0,37.12,1.0,S
65064,TIJ001008,2018-09-24,240.0,38.4,1.0,S
65065,TIJ001009,2018-09-24,238.96,38.23,1.0,S
65066,TIJ001010,2018-09-24,630.26,100.84,1.0,S
65067,TIJ001011,2018-09-25,490.64,78.5,1.0,S
65068,TIJ001012,2018-09-25,240.0,38.4,1.0,S
65069,TIJ001013,2018-09-25,485.12,77.62,1.0,S
65070,TIJ001014,2018-09-25,2451.4,392.22,1.0,S
65071,TIJ001015,2018-09-25,257.5,41.2,1.0,S
65072,TIJ001016,2018-09-25,5051.12,808.18,1.0,S
65073,TIJ001017,2018-09-25,1788.1,286.1,1.0,S
65074,TIJ001018,2018-09-25,1864.0,298.24,1.0,S
65075,TIJ001019,2018-09-25,256.0,40.96,1.0,S
65076,TIJ001020,2018-09-25,547.35,87.58,1.0,S
65077,TIJ001021,2018-09-26,95.32,15.25,1.0,S
65078,TIJ001022,2018-09-26,490.64,78.5,1.0,S
65079,TIJ001023,2018-09-26,1499.57,239.93,1.0,S
65080,TIJ001024,2018-09-26,300.0,48.0,1.0,S
65081,TIJ001025,2018-09-26,1300.64,208.1,1.0,S
65082,TIJ001026,2018-09-26,222.0,35.52,1.0,S
65083,TIJ001027,2018-09-26,1150.0,184.0,1.0,S
65084,TIJ001028,2018-09-26,726.87,116.3,1.0,S
65085,TIJ001029,2018-09-26,160.0,25.6,1.0,S
65086,TIJ001030,2018-09-26,95.32,15.25,1.0,S
65087,TIJ001031,2018-09-27,500.0,80.0,1.0,S
65088,TIJ001032,2018-09-27,412.0,65.92,1.0,S
65089,TIJ001033,2018-09-27,390.64,62.5,1.0,S
65090,TIJ001034,2018-09-27,788.3,126.13,1.0,S
65091,TIJ001035,2018-09-27,120.0,19.2,1.0,S
65092,TIJ001036,2018-09-27,123.6,19.78,1.0,S
65093,TIJ001037,2018-09-27,100.0,16.0,1.0,S
65094,TIJ001038,2018-09-27,3916.06,626.57,1.0,S
65095,TIJ001039,2018-09-27,1944.64,311.14,1.0,S
65096,TIJ001040,2018-09-27,119.0,19.04,1.0,S
65097,TIJ001041,2018-09-27,100.0,16.0,1.0,S
65098,TIJ001042,2018-09-27,1640.0,262.4,1.0,S
65099,TIJ001043,2018-09-27,206.0,32.96,1.0,S
65100,TIJ001044,2018-09-27,308.2,49.31,1.0,S
65101,TIJ001045,2018-09-28,1739.8,278.37,1.0,S
65102,TIJ001046,2018-09-28,4440.8,710.53,1.0,S
65103,TIJ001047,2018-09-28,700.0,112.0,1.0,S
65104,TIJ001048,2018-09-28,370.0,59.2,1.0,S
65105,TIJ001049,2018-09-28,480.0,76.8,1.0,S
65106,TIJ001050,2018-09-28,247.2,39.55,1.0,S
65107,TIJ001051,2018-09-28,240.0,38.4,1.0,S
65108,TIJ001052,2018-09-28,240.0,38.4,1.0,S
65109,TIJ001053,2018-09-28,190.64,30.5,1.0,S
65110,TIJ001054,2018-09-28,333.06,53.29,1.0,S
65111,TIJ001055,2018-09-28,56.88,9.1,1.0,S
65112,TIJ001056,2018-09-28,666.12,106.58,1.0,S
65113,TIJ001057,2018-09-28,103.0,16.48,1.0,S
65114,TIJ001058,2018-09-28,4934.48,789.52,1.0,S
65115,TIJ001059,2018-10-01,741.6,118.66,1.0,S
65116,TIJ001060,2018-10-01,704.0,112.64,1.0,S
65117,TIJ001061,2018-10-01,238.96,38.23,1.0,S
65118,TIJ001062,2018-10-01,952.0,152.32,1.0,S
65119,TIJ001063,2018-10-01,1330.0,212.8,1.0,S
65120,TIJ001064,2018-10-01,196.36,31.42,1.0,S
65121,TIJ001065,2018-10-01,70.88,11.34,1.0,S
65122,TIJ001066,2018-10-01,200.0,32.0,1.0,S
65123,TIJ001067,2018-10-01,200.0,32.0,1.0,S
65124,TIJ001068,2018-10-01,232.0,37.12,1.0,S
65125,TIJ001069,2018-10-01,1081.71,173.07,1.0,S
65126,TIJ001070,2018-10-01,5634.96,901.59,1.0,S
65127,TIJ001071,2018-10-01,200.0,32.0,1.0,S
65128,TIJ001072,2018-10-01,447.0,71.52,1.0,S
65129,TIJ001073,2018-10-01,95.32,15.25,1.0,S
65130,TIJ001074,2018-10-02,253.0,40.48,1.0,S
65131,TIJ001075,2018-10-02,1575.75,252.12,1.0,S
65132,TIJ001076,2018-10-02,596.0,95.36,1.0,S
65133,TIJ001077,2018-10-02,206.0,32.96,1.0,S
65134,TIJ001078,2018-10-02,347.96,55.67,1.0,S
65135,TIJ001079,2018-10-02,232.0,37.12,1.0,S
65136,TIJ001080,2018-10-02,370.8,59.33,1.0,S
65137,TIJ001081,2018-10-02,100.0,16.0,1.0,S
65138,TIJ001082,2018-10-02,200.0,32.0,1.0,S
65139,TIJ001083,2018-10-02,328.0,52.48,1.0,S
65140,TIJ001084,2018-10-03,557.88,89.26,1.0,S
65141,TIJ001085,2018-10-03,200.0,32.0,1.0,S
65142,TIJ001086,2018-10-03,1126.0,180.16,1.0,S
65143,TIJ001087,2018-10-03,357.62,57.22,1.0,S
65144,TIJ001088,2018-10-04,2163.32,346.13,1.0,S
65145,TIJ001089,2018-10-04,446.39,71.42,1.0,S
65146,TIJ001090,2018-10-04,1236.0,197.76,1.0,S
65147,TIJ001091,2018-10-04,909.0,145.44,1.0,S
65148,TIJ001092,2018-10-04,240.0,38.4,1.0,S
65149,TIJ001093,2018-10-04,395.32,63.25,1.0,S
65150,TIJ001094,2018-10-04,1501.72,240.28,1.0,S
65151,TIJ001095,2018-10-04,100.0,16.0,1.0,S
65152,TIJ001096,2018-10-04,270.0,43.2,1.0,S
65153,TIJ001097,2018-10-05,1120.0,179.2,1.0,S
65154,TIJ001098,2018-10-05,953.2,152.51,1.0,S
65155,TIJ001099,2018-10-05,50.0,8.0,1.0,S
65156,TIJ001100,2018-10-05,351.76,56.28,1.0,S
65157,TIJ001101,2018-10-05,2325.0,372.0,1.0,S
65158,TIJ001102,2018-10-05,480.0,76.8,1.0,S
65159,TIJ001103,2018-10-05,1074.29,171.89,1.0,S
65160,TIJ001104,2018-10-05,1041.94,166.71,1.0,S
65161,TIJ001105,2018-10-05,1600.0,256.0,1.0,S
65162,TIJ001106,2018-10-08,200.0,32.0,1.0,S
65163,TIJ001107,2018-10-08,200.0,32.0,1.0,S
65164,TIJ001108,2018-10-08,1466.72,234.68,1.0,S
65165,TIJ001109,2018-10-08,8847.7,1415.63,1.0,S
65166,TIJ001110,2018-10-08,100.0,16.0,1.0,S
65167,TIJ001111,2018-10-08,1697.44,271.59,1.0,S
65168,TIJ001112,2018-10-08,6806.24,1089.0,1.0,S
65169,TIJ001113,2018-10-08,185.96,29.75,1.0,S
65170,TIJ001114,2018-10-08,928.0,148.48,1.0,S
65171,TIJ001115,2018-10-08,329.6,52.74,1.0,S
65172,TIJ001116,2018-10-08,206.0,32.96,1.0,S
65173,TIJ001117,2018-10-08,100.0,16.0,1.0,S
65174,TIJ001118,2018-10-08,253.0,40.48,1.0,S
65175,TIJ001119,2018-10-08,1400.0,224.0,1.0,S
65176,TIJ001120,2018-10-08,5084.6,813.54,1.0,S
65177,TIJ001121,2018-10-08,1470.5,235.28,1.0,S
65178,TIJ001122,2018-10-08,2400.0,384.0,1.0,S
65179,TIJ001123,2018-10-08,341.96,54.71,1.0,S
65180,TIJ001124,2018-10-08,618.0,98.88,1.0,S
65181,TIJ001125,2018-10-09,480.0,76.8,1.0,S
65182,TIJ001126,2018-10-09,206.0,32.96,1.0,S
65183,TIJ001127,2018-10-09,3822.82,611.65,1.0,S
65184,TIJ001128,2018-10-09,454.0,72.64,1.0,S
65185,TIJ001129,2018-10-09,244.0,39.04,1.0,S
65186,TIJ001130,2018-10-09,486.16,77.79,1.0,S
65187,TIJ001131,2018-10-09,258.0,41.28,1.0,S
65188,TIJ001132,2018-10-09,123.6,19.78,1.0,S
65189,TIJ001133,2018-10-09,155.55,24.89,1.0,S
65190,TIJ001134,2018-10-10,1053.25,168.52,1.0,S
65191,TIJ001135,2018-10-10,1080.0,172.8,1.0,S
65192,TIJ001136,2018-10-10,197.66,31.63,1.0,S
65193,TIJ001137,2018-10-10,165.75,26.52,1.0,S
65194,TIJ001138,2018-10-10,1953.2,312.51,1.0,S
65195,TIJ001139,2018-10-10,44.55,7.13,1.0,S
65196,TIJ001140,2018-10-10,944.0,151.04,1.0,S
65197,TIJ001141,2018-10-11,486.62,77.86,1.0,S
65198,TIJ001142,2018-10-11,371.92,59.51,1.0,S
65199,TIJ001143,2018-10-11,1675.89,268.14,1.0,S
65200,TIJ001144,2018-10-11,444.08,71.05,1.0,S
65201,TIJ001145,2018-10-11,30.32,4.85,1.0,S
65202,TIJ001146,2018-10-11,669.0,107.04,1.0,S
65203,TIJ001147,2018-10-11,1800.0,288.0,1.0,S
65204,TIJ001148,2018-10-11,969.01,155.04,1.0,S
65205,TIJ001149,2018-10-11,1140.21,182.43,1.0,S
65206,TIJ001150,2018-10-12,497.79,79.65,1.0,S
65207,TIJ001151,2018-10-12,972.32,155.57,1.0,S
65208,TIJ001152,2018-10-12,126.69,20.27,1.0,S
65209,TIJ001153,2018-10-12,440.9,70.54,1.0,S
65210,TIJ001154,2018-10-12,10254.92,1640.79,1.0,S
65211,TIJ001155,2018-10-12,100.0,16.0,1.0,S
65212,TIJ001156,2018-10-12,392.72,62.84,1.0,S
65213,TIJ001157,2018-10-12,165.75,26.52,1.0,S
65214,TIJ001158,2018-10-12,6567.28,1050.76,1.0,S
65215,TIJ001159,2018-10-12,3950.57,632.09,1.0,S
65216,TIJ001160,2018-10-12,1236.0,197.76,1.0,S
65217,TIJ001161,2018-10-12,3012.12,481.94,1.0,S
65218,TIJ001162,2018-10-12,1737.2,277.95,1.0,S
65219,TIJ001163,2018-10-12,11745.0,1879.2,1.0,S
65220,TIJ001164,2018-10-15,5692.8,910.85,1.0,S
65221,TIJ001165,2018-10-15,1123.0,179.68,1.0,S
65222,TIJ001166,2018-10-15,988.75,158.2,1.0,S
65223,TIJ001167,2018-10-15,238.96,38.23,1.0,S
65224,TIJ001168,2018-10-15,1119.0,179.04,1.0,S
65225,TIJ001169,2018-10-15,918.0,146.88,1.0,S
65226,TIJ001170,2018-10-15,3600.0,576.0,1.0,S
65227,TIJ001171,2018-10-15,126.5,20.24,1.0,S
65228,TIJ001172,2018-10-15,1300.0,208.0,1.0,S
65229,TIJ001173,2018-10-15,240.0,38.4,1.0,S
65230,TIJ001174,2018-10-15,974.1,155.86,1.0,S
65231,TIJ001175,2018-10-15,126.5,20.24,1.0,S
65232,TIJ001176,2018-10-15,600.0,96.0,1.0,S
65233,TIJ001177,2018-10-15,618.0,98.88,1.0,S
65234,TIJ001178,2018-10-15,165.75,26.52,1.0,S
65235,TIJ001179,2018-10-15,684.0,109.44,1.0,S
65236,TIJ001180,2018-10-15,411.4,65.82,1.0,S
65237,TIJ001181,2018-10-15,445.04,71.21,1.0,S
65238,TIJ001182,2018-10-15,491.5,78.64,1.0,S
65239,TIJ001183,2018-10-16,3440.0,550.4,1.0,S
65240,TIJ001184,2018-10-16,2160.0,345.6,1.0,S
65241,TIJ001185,2018-10-16,162.35,25.98,1.0,S
65242,TIJ001186,2018-10-17,6400.0,1024.0,1.0,S
65243,TIJ001187,2018-10-17,6023.44,963.75,1.0,S
65244,TIJ001188,2018-10-17,300.0,48.0,1.0,S
65245,TIJ001189,2018-10-17,464.0,74.24,1.0,S
65246,TIJ001190,2018-10-17,1107.75,177.24,1.0,S
65247,TIJ001191,2018-10-18,111.02,17.76,1.0,S
65248,TIJ001192,2018-10-18,875.2,140.03,1.0,S
65249,TIJ001193,2018-10-18,304.05,48.65,1.0,S
65250,TIJ001194,2018-10-18,103.0,16.48,1.0,S
65251,TIJ001195,2018-10-18,538.02,86.08,1.0,S
65252,TIJ001196,2018-10-19,1800.0,288.0,1.0,S
65253,TIJ001197,2018-10-19,297.66,47.63,1.0,S
65254,TIJ001198,2018-10-19,291.0,46.56,1.0,S
65255,TIJ001199,2018-10-19,105.0,16.8,1.0,S
65256,TIJ001200,2018-10-19,1408.0,225.28,1.0,S
65257,TIJ001201,2018-10-19,450.0,72.0,1.0,S
65258,TIJ001202,2018-10-19,488.0,78.08,1.0,S
65259,TIJ001203,2018-10-19,258.47,41.36,1.0,S
65260,TIJ001204,2018-10-19,345.0,55.2,1.0,S
65261,TIJ001205,2018-10-19,120.0,19.2,1.0,S
65262,TIJ001206,2018-10-19,1232.68,197.23,1.0,S
65263,TIJ001207,2018-10-19,616.34,98.61,1.0,S
65264,TIJ001208,2018-10-19,100.0,16.0,1.0,S
65265,TIJ001209,2018-10-22,426.8,68.29,1.0,S
65266,TIJ001210,2018-10-22,1131.0,180.96,1.0,S
65267,TIJ001211,2018-10-22,465.0,74.4,1.0,S
65268,TIJ001212,2018-10-22,238.96,38.23,1.0,S
65269,TIJ001213,2018-10-22,100.0,16.0,1.0,S
65270,TIJ001214,2018-10-22,100.0,16.0,1.0,S
65271,TIJ001215,2018-10-22,210.0,33.6,1.0,S
65272,TIJ001216,2018-10-22,264.88,42.38,1.0,S
65273,TIJ001217,2018-10-22,1041.8,166.69,1.0,N
65274,TIJ001218,2018-10-23,994.5,159.12,1.0,S
65275,TIJ001219,2018-10-23,400.0,64.0,1.0,S
65276,TIJ001220,2018-10-23,9517.95,1522.87,1.0,S
65277,TIJ001221,2018-10-23,1041.8,166.69,1.0,S
65278,TIJ001222,2018-10-23,100.0,16.0,1.0,S
65279,TIJ001223,2018-10-23,1100.0,176.0,1.0,S
65280,TIJ001224,2018-10-23,338.52,54.16,1.0,S
65281,TIJ001225,2018-10-23,100.0,16.0,1.0,S
65282,TIJ001226,2018-10-24,287.98,46.08,1.0,S
65283,TIJ001227,2018-10-24,162.35,25.98,1.0,S
65284,TIJ001228,2018-10-24,331.5,53.04,1.0,S
65285,TIJ001229,2018-10-24,203.49,32.56,1.0,S
65286,TIJ001230,2018-10-24,387.5,62.0,1.0,S
65287,TIJ001231,2018-10-24,1836.2,293.79,1.0,S
65288,TIJ001232,2018-10-25,7308.88,1169.42,1.0,S
65289,TIJ001233,2018-10-25,1849.02,295.84,1.0,S
65290,TIJ001234,2018-10-25,2925.2,468.03,1.0,S
65291,TIJ001235,2018-10-25,232.0,37.12,1.0,S
65292,TIJ001236,2018-10-25,618.0,98.88,1.0,S
65293,TIJ001237,2018-10-26,300.0,48.0,1.0,S
65294,TIJ001238,2018-10-29,7380.0,1180.8,1.0,S
65295,TIJ001239,2018-10-29,200.0,32.0,1.0,S
65296,TIJ001240,2018-10-29,519.12,83.06,1.0,S
65297,TIJ001241,2018-10-29,500.0,80.0,1.0,S
65298,TIJ001242,2018-10-29,5611.44,897.83,1.0,S
65299,TIJ001243,2018-10-29,0.0,0.0,1.0,S
65300,TIJ001244,2018-10-29,506.76,81.08,1.0,S
65301,TIJ001245,2018-10-29,1276.53,204.24,1.0,S
65302,TIJ001246,2018-10-29,1166.64,186.66,1.0,S
65303,TIJ001247,2018-10-29,206.0,32.96,1.0,S
65304,TIJ001248,2018-10-29,232.0,37.12,1.0,S
65305,TIJ001249,2018-10-29,354.71,56.75,1.0,S
65306,TIJ001250,2018-10-29,1076.28,172.2,1.0,S
65307,TIJ001251,2018-10-29,805.45,128.87,1.0,S
65308,TIJ001252,2018-10-29,161.09,25.77,1.0,S
65309,TIJ001253,2018-10-29,206.0,32.96,1.0,S
65310,TIJ001254,2018-10-29,464.0,74.24,1.0,S
65311,TIJ001255,2018-10-29,142.96,22.87,1.0,S
65312,TIJ001256,2018-10-29,6102.92,976.47,1.0,S
65313,TIJ001257,2018-10-29,1665.0,266.4,1.0,S
65314,TIJ001258,2018-10-30,0.0,0.0,1.0,N
65315,TIJ001259,2018-10-30,372.0,59.52,1.0,S
65316,TIJ001260,2018-10-30,206.0,32.96,1.0,S
65317,TIJ001261,2018-10-30,1385.41,221.67,1.0,S
65318,TIJ001262,2018-10-30,258.47,41.36,1.0,S
65319,TIJ001263,2018-10-30,704.0,112.64,1.0,S
65320,TIJ001264,2018-10-30,232.0,37.12,1.0,S
65321,TIJ001265,2018-10-30,247.2,39.55,1.0,S
65322,TIJ001266,2018-10-30,357.62,57.22,1.0,S
65323,TIJ001267,2018-10-30,300.0,48.0,1.0,S
65324,TIJ001268,2018-10-31,900.0,144.0,1.0,S
65325,TIJ001269,2018-10-31,5922.28,947.56,1.0,S
65326,TIJ001270,2018-10-31,497.25,79.56,1.0,S
65327,TIJ001271,2018-10-31,277.08,44.33,1.0,S
65328,TIJ001272,2018-10-31,240.0,38.4,1.0,S
65329,TIJ001273,2018-10-31,240.0,38.4,1.0,S
65330,TIJ001274,2018-10-31,57.0,9.12,1.0,S
65331,TIJ001275,2018-10-31,704.0,112.64,1.0,S
65332,TIJ001276,2018-10-31,1492.62,238.82,1.0,S
65333,TIJ001277,2018-11-01,464.0,74.24,1.0,S
65334,TIJ001278,2018-11-01,2436.0,389.76,1.0,S
65335,TIJ001279,2018-11-01,406.2,64.99,1.0,S
65336,TIJ001280,2018-11-01,620.0,99.2,1.0,S
65337,TIJ001281,2018-11-01,308.2,49.31,1.0,S
65338,TIJ001282,2018-11-01,108.88,17.42,1.0,S
65339,TIJ001283,2018-11-02,1000.12,160.02,1.0,S
65340,TIJ001284,2018-11-02,300.0,48.0,1.0,S
65341,TIJ001285,2018-11-02,2343.84,375.01,1.0,S
65342,TIJ001286,2018-11-02,523.7,83.79,1.0,S
65343,TIJ001287,2018-11-05,494.4,79.1,1.0,S
65344,TIJ001288,2018-11-05,700.0,112.0,1.0,S
65345,TIJ001289,2018-11-05,484.0,77.44,1.0,S
65346,TIJ001290,2018-11-05,258.47,41.36,1.0,S
